MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DISTANCE,ORIGIN_CITY_TIME_ZONE,DEST_CITY_TIME_ZONE,SCHD_ARR_TIME_UTC_MINUTES,EXPECTED_DURATION,NEW_ORIGIN,NEW_DEST,ARR_DELAY_CLS
11,6,1,AA,762.0,America/New_York,America/New_York,1528,263,LGA,ATL,1
5,16,2,DL,214.0,America/New_York,America/New_York,1062,36,ATL,SAV,0
2,3,6,WN,1747.0,America/Los_Angeles,America/New_York,1159,184,Other,ATL,0
11,14,2,DL,743.0,America/New_York,America/Chicago,999,124,ATL,Other,0
5,16,2,UA,2139.0,America/Los_Angeles,America/New_York,617,273,Other,ATL,0
12,18,1,OO,241.0,America/New_York,America/Chicago,99,54,ATL,Other,0
9,16,6,DL,332.0,America/Chicago,America/New_York,861,86,Other,ATL,1
6,24,6,EV,300.0,America/New_York,America/New_York,1231,53,ATL,Other,0
8,20,7,DL,765.0,America/New_York,America/Chicago,1515,102,ATL,Other,0
4,8,7,EV,646.0,America/New_York,America/New_York,1416,108,ATL,Other,1
4,9,1,DL,151.0,America/Chicago,America/New_York,996,36,Other,ATL,0
7,17,1,DL,760.0,America/New_York,America/New_York,368,204,ATL,Other,1
10,17,2,DL,240.0,America/Chicago,America/New_York,1090,75,Other,ATL,0
5,6,6,NK,594.0,America/Detroit,America/New_York,1074,106,Other,ATL,0
9,25,1,DL,214.0,America/New_York,America/New_York,786,28,ATL,SAV,0
5,5,5,DL,946.0,America/New_York,America/New_York,268,256,Other,ATL,1
1,17,3,DL,946.0,America/New_York,America/New_York,1103,353,Other,ATL,1
2,7,3,AA,731.0,America/New_York,America/Chicago,1062,153,ATL,DFW,1
10,26,4,DL,946.0,America/New_York,America/New_York,1112,170,ATL,BOS,1
10,13,5,DL,907.0,America/New_York,America/Chicago,830,148,ATL,Other,0
5,22,1,EV,780.0,America/New_York,America/New_York,1457,221,Other,ATL,1
1,20,6,AA,731.0,America/Chicago,America/New_York,273,105,Other,ATL,0
6,28,3,DL,907.0,America/New_York,America/Chicago,240,102,ATL,Other,0
12,6,3,DL,151.0,America/Chicago,America/New_York,1446,34,Other,ATL,0
3,17,6,DL,1892.0,America/Los_Angeles,America/New_York,1490,198,Other,ATL,0
1,24,3,OO,143.0,America/New_York,America/New_York,68,61,Other,ATL,0
6,11,7,DL,151.0,America/Chicago,America/New_York,964,36,Other,ATL,0
6,25,7,DL,640.0,America/New_York,America/Detroit,1234,88,ATL,Other,0
1,30,2,DL,321.0,America/New_York,America/Kentucky/Louisville,1023,79,ATL,Other,0
12,12,2,DL,907.0,America/New_York,America/Chicago,1380,177,ATL,Other,1
12,30,6,DL,515.0,America/New_York,America/New_York,1066,79,Other,ATL,0
4,14,6,OO,503.0,America/Chicago,America/New_York,1355,121,Other,ATL,1
5,16,2,DL,447.0,America/New_York,America/New_York,1229,63,Other,ATL,0
5,30,2,DL,589.0,America/New_York,America/Chicago,1290,123,ATL,Other,0
4,4,3,YX,678.0,America/New_York,America/New_York,1115,186,Other,LGA,1
4,19,4,WN,946.0,America/New_York,America/New_York,1097,173,Other,ATL,1
6,29,4,DL,859.0,America/New_York,America/New_York,945,112,ATL,Other,0
8,8,2,DL,946.0,America/New_York,America/New_York,878,206,Other,ATL,1
4,8,7,DL,332.0,America/Chicago,America/New_York,85,65,Other,ATL,0
7,15,6,DL,1269.0,America/New_York,America/Denver,267,205,ATL,Other,1
3,19,1,DL,606.0,America/New_York,America/Chicago,224,156,ATL,ORD,1
7,17,1,DL,356.0,America/New_York,America/New_York,934,97,ATL,Other,1
3,27,2,DL,153.0,America/New_York,America/New_York,1267,30,Other,ATL,0
1,22,1,WN,356.0,America/New_York,America/New_York,1438,104,Other,ATL,1
3,22,4,DL,1947.0,America/Los_Angeles,America/New_York,347,345,Other,ATL,1
2,25,7,DL,731.0,America/Chicago,America/New_York,1087,138,Other,ATL,1
3,12,1,DL,406.0,America/New_York,America/New_York,1471,70,ATL,Other,0
5,23,2,DL,577.0,America/New_York,America/New_York,871,107,Other,ATL,0
6,30,5,AA,731.0,America/New_York,America/Chicago,1621,195,ATL,DFW,1
9,15,5,EV,803.0,America/New_York,America/Chicago,1217,228,ATL,Other,1
7,12,3,DL,1947.0,America/New_York,America/Los_Angeles,1452,244,ATL,Other,0
4,6,5,NK,577.0,America/New_York,America/New_York,925,103,Other,ATL,0
6,22,4,WN,666.0,America/New_York,America/New_York,1913,572,Other,ATL,1
8,25,5,DL,853.0,America/New_York,America/New_York,1114,135,Other,ATL,0
5,16,2,DL,1027.0,America/New_York,America/New_York,1453,155,Other,ATL,0
11,26,7,DL,153.0,America/New_York,America/New_York,875,51,ATL,Other,0
6,15,4,WN,692.0,America/Chicago,America/New_York,155,154,Other,ATL,1
9,29,5,DL,859.0,America/New_York,America/New_York,1167,147,Other,ATL,0
11,21,2,DL,696.0,America/Chicago,America/New_York,1390,94,Other,ATL,0
9,12,2,DL,606.0,America/New_York,America/Chicago,1270,104,ATL,ORD,0
8,4,5,EV,551.0,America/New_York,America/Chicago,187,105,ATL,Other,0
12,31,7,DL,669.0,America/New_York,America/Chicago,384,152,ATL,Other,1
11,16,4,DL,481.0,America/New_York,America/New_York,1492,81,Other,ATL,0
10,13,5,DL,907.0,America/New_York,America/Chicago,1264,153,ATL,Other,1
11,22,3,DL,577.0,America/New_York,America/New_York,1388,80,Other,ATL,0
3,29,4,WN,270.0,America/New_York,America/New_York,689,58,Other,ATL,0
12,13,3,DL,761.0,America/New_York,America/Chicago,1104,150,ATL,Other,1
8,23,3,AA,594.0,America/New_York,America/New_York,813,123,ATL,Other,0
5,17,3,DL,2172.0,America/New_York,America/Los_Angeles,1551,317,ATL,Other,1
6,12,1,DL,1747.0,America/New_York,America/Los_Angeles,1500,273,ATL,Other,1
12,16,6,DL,554.0,America/New_York,America/New_York,804,145,Other,ATL,1
7,11,2,DL,214.0,America/Chicago,America/New_York,196,197,Other,ATL,1
3,21,3,DL,304.0,America/New_York,America/New_York,1358,154,Other,ATL,1
3,23,5,DL,321.0,America/Kentucky/Louisville,America/New_York,1146,54,Other,ATL,0
5,12,5,WN,515.0,America/New_York,America/New_York,1111,94,Other,ATL,0
4,11,3,WN,721.0,America/New_York,America/Chicago,927,107,ATL,Other,0
1,12,5,OO,689.0,America/Chicago,America/New_York,1590,186,Other,ATL,1
7,9,7,DL,508.0,America/New_York,America/New_York,737,80,Other,ATL,0
5,30,2,DL,669.0,America/Chicago,America/New_York,1405,277,Other,ATL,1
8,4,5,DL,447.0,America/New_York,America/New_York,107,108,Other,ATL,1
8,18,5,DL,152.0,America/New_York,America/New_York,793,50,Other,ATL,0
10,10,2,DL,669.0,America/New_York,America/Chicago,1354,91,ATL,Other,0
6,24,6,DL,859.0,America/New_York,America/New_York,1277,217,Other,ATL,1
5,22,1,F9,1199.0,America/Denver,America/New_York,938,161,Other,ATL,0
9,2,6,WN,547.0,America/New_York,America/New_York,1366,94,ATL,Other,0
5,8,1,DL,696.0,America/New_York,America/Chicago,1264,116,ATL,Other,0
2,10,6,DL,404.0,America/New_York,America/New_York,1512,190,MCO,ATL,1
9,25,1,DL,581.0,America/New_York,America/New_York,929,92,ATL,FLL,0
6,24,6,DL,356.0,America/New_York,America/New_York,281,133,ATL,Other,1
6,25,7,DL,594.0,America/New_York,America/New_York,856,100,ATL,Other,0
7,6,4,DL,746.0,America/New_York,America/New_York,1554,130,ATL,Other,1
11,18,6,DL,1946.0,America/Los_Angeles,America/New_York,718,239,Other,ATL,1
4,4,3,DL,2182.0,America/Los_Angeles,America/New_York,1300,295,Other,ATL,1
8,10,4,EV,503.0,America/Chicago,America/New_York,1026,78,Other,ATL,0
4,12,4,DL,432.0,America/New_York,America/Indiana/Indianapolis,993,69,ATL,Other,0
6,29,4,DL,526.0,America/New_York,America/New_York,1518,164,Other,ATL,1
5,15,1,DL,554.0,America/New_York,America/New_York,825,81,Other,ATL,0
6,19,1,DL,749.0,America/New_York,America/New_York,209,138,ATL,Other,1
4,8,7,DL,317.0,America/New_York,America/New_York,1242,46,ATL,Other,0
11,2,4,WN,946.0,America/New_York,America/New_York,951,150,Other,ATL,0
8,12,6,UA,773.0,America/Chicago,America/New_York,852,102,ORD,SAV,0
4,17,2,DL,432.0,America/New_York,America/Indiana/Indianapolis,1288,67,ATL,Other,0
3,23,5,WN,946.0,America/New_York,America/New_York,1037,141,Other,ATL,0
3,13,2,OO,448.0,America/New_York,America/Chicago,1507,77,ATL,Other,0
6,5,1,EV,448.0,America/Chicago,America/New_York,812,83,Other,ATL,0
5,13,6,WN,447.0,America/New_York,America/New_York,936,173,Other,ATL,1
4,25,3,DL,1199.0,America/New_York,America/Denver,1185,165,ATL,Other,0
5,25,4,OO,147.0,America/New_York,America/Chicago,1201,103,ATL,Other,1
7,20,4,DL,606.0,America/New_York,America/Chicago,1422,120,ATL,ORD,0
5,11,4,EV,238.0,America/New_York,America/New_York,646,39,Other,ATL,0
4,18,3,DL,1199.0,America/New_York,America/Denver,947,210,ATL,Other,1
2,9,5,9E,579.0,America/New_York,America/Chicago,1517,734,ATL,Other,1
2,5,1,DL,1590.0,America/New_York,America/Denver,1193,229,ATL,Other,0
2,16,5,DL,731.0,America/New_York,America/Chicago,876,124,ATL,DFW,0
3,20,2,DL,1947.0,America/New_York,America/Los_Angeles,1085,341,ATL,Other,1
8,26,6,EV,707.0,America/New_York,America/Chicago,1008,117,ATL,Other,0
5,21,7,DL,447.0,America/New_York,America/New_York,758,99,Other,ATL,0
6,2,5,DL,442.0,America/New_York,America/New_York,1331,56,Other,ATL,0
11,21,2,DL,731.0,America/New_York,America/Chicago,1026,123,ATL,DFW,0
3,5,1,DL,594.0,America/New_York,America/New_York,768,114,Other,ATL,0
5,8,1,AA,731.0,America/Chicago,America/New_York,1513,95,Other,ATL,0
5,18,4,DL,1947.0,America/Los_Angeles,America/New_York,1055,226,Other,ATL,0
11,25,6,DL,666.0,America/New_York,America/New_York,189,105,ATL,Other,0
4,5,4,DL,666.0,America/New_York,America/New_York,974,132,Other,ATL,0
6,3,6,DL,270.0,America/New_York,America/New_York,1030,48,Other,ATL,0
4,3,2,DL,1199.0,America/Denver,America/New_York,1032,133,Other,ATL,0
11,2,4,DL,214.0,America/Chicago,America/New_York,652,28,Other,ATL,0
10,11,3,DL,516.0,America/New_York,America/New_York,1195,87,Other,ATL,0
2,12,1,DL,304.0,America/New_York,America/New_York,1415,70,Other,ATL,0
4,4,3,DL,874.0,America/Chicago,America/New_York,1149,116,Other,ATL,0
7,27,4,EV,227.0,America/New_York,America/New_York,898,60,ATL,Other,0
8,22,2,DL,762.0,America/New_York,America/New_York,1003,139,ATL,LGA,0
10,31,2,AA,731.0,America/New_York,America/Chicago,1241,146,ATL,DFW,0
6,16,5,WN,404.0,America/New_York,America/New_York,1450,92,MCO,ATL,1
11,4,6,DL,666.0,America/New_York,America/New_York,1392,108,Other,ATL,0
1,29,1,DL,666.0,America/New_York,America/New_York,1187,84,ATL,Other,0
8,28,1,OO,566.0,America/Indiana/Indianapolis,America/New_York,1091,119,Other,ATL,0
4,8,7,DL,259.0,America/New_York,America/New_York,270,60,ATL,Other,0
10,27,5,WN,432.0,America/New_York,America/Indiana/Indianapolis,1265,97,ATL,Other,0
9,12,2,DL,782.0,America/Chicago,America/New_York,1134,141,Other,ATL,1
11,21,2,DL,516.0,America/New_York,America/New_York,1377,76,Other,ATL,0
8,10,4,DL,669.0,America/New_York,America/Chicago,827,96,ATL,Other,0
9,18,1,DL,794.0,America/New_York,America/New_York,1245,102,ATL,Other,0
5,24,3,DL,853.0,America/New_York,America/New_York,144,112,ATL,Other,0
2,15,4,MQ,925.0,America/Chicago,America/New_York,1047,142,Other,SAV,0
5,22,1,DL,356.0,America/New_York,America/New_York,1489,84,ATL,Other,0
10,8,7,DL,946.0,America/New_York,America/New_York,1561,195,Other,ATL,1
11,5,7,DL,721.0,America/Chicago,America/New_York,1224,89,Other,ATL,0
11,9,4,EV,708.0,America/New_York,America/New_York,1519,138,SAV,Other,1
1,3,3,DL,151.0,America/Chicago,America/New_York,1166,36,Other,ATL,0
1,24,3,9E,722.0,America/New_York,America/New_York,752,96,SAV,LGA,0
6,21,3,DL,447.0,America/New_York,America/New_York,806,72,ATL,Other,0
8,20,7,DL,406.0,America/New_York,America/New_York,1257,77,Other,ATL,0
7,19,3,DL,554.0,America/New_York,America/New_York,868,106,Other,ATL,1
6,23,5,EV,363.0,America/New_York,America/New_York,1321,68,Other,ATL,0
2,28,3,DL,794.0,America/New_York,America/New_York,1004,124,ATL,Other,1
7,24,1,EV,841.0,America/New_York,America/Chicago,203,196,ATL,Other,1
2,13,2,DL,332.0,America/New_York,America/Chicago,1271,72,ATL,Other,0
12,29,5,DL,760.0,America/New_York,America/New_York,1134,110,ATL,Other,0
8,29,2,DL,606.0,America/New_York,America/Chicago,230,79,ATL,ORD,0
7,12,3,DL,2092.0,America/New_York,America/Los_Angeles,1430,272,ATL,Other,0
10,16,1,WN,696.0,America/Chicago,America/New_York,1497,126,Other,ATL,1
3,10,6,DL,721.0,America/Chicago,America/New_York,1414,97,Other,ATL,0
9,13,3,AA,666.0,America/New_York,America/New_York,810,96,ATL,Other,0
3,4,7,DL,594.0,America/New_York,America/New_York,133,119,Other,ATL,0
12,18,1,EV,722.0,America/New_York,America/New_York,1563,149,SAV,LGA,1
9,1,5,DL,594.0,America/Detroit,America/New_York,1343,104,Other,ATL,0
10,17,2,OO,508.0,America/New_York,America/Indiana/Indianapolis,1127,71,ATL,Other,0
9,24,7,DL,620.0,America/New_York,America/New_York,913,96,ATL,Other,0
3,14,3,DL,366.0,America/New_York,America/New_York,220,75,ATL,Other,0
5,22,1,DL,1587.0,America/Phoenix,America/New_York,590,193,Other,ATL,0
5,21,7,WN,577.0,America/New_York,America/New_York,853,98,ATL,Other,0
5,29,1,DL,874.0,America/Chicago,America/New_York,905,180,Other,ATL,1
2,21,3,DL,332.0,America/New_York,America/Chicago,250,126,ATL,Other,1
5,16,2,OO,304.0,America/New_York,America/New_York,1179,106,Other,ATL,1
6,18,7,OO,566.0,America/Indiana/Indianapolis,America/New_York,818,105,Other,ATL,0
4,28,6,9E,1092.0,America/New_York,America/Chicago,1281,167,SAV,Other,0
12,11,1,OO,170.0,America/New_York,America/Chicago,1388,58,ATL,Other,0
12,16,6,NK,606.0,America/Chicago,America/New_York,1379,118,ORD,ATL,0
9,16,6,NK,689.0,America/Chicago,America/New_York,1242,129,Other,ATL,0
4,26,4,DL,484.0,America/New_York,America/Chicago,1029,81,ATL,Other,0
1,17,3,9E,565.0,America/Chicago,America/New_York,1327,253,Other,ATL,1
4,26,4,EV,508.0,America/New_York,America/New_York,1022,104,Other,ATL,0
1,14,7,DL,762.0,America/New_York,America/New_York,1451,136,LGA,ATL,0
4,13,5,F9,2116.0,America/New_York,America/Los_Angeles,1177,349,ATL,Other,1
3,28,3,DL,606.0,America/Chicago,America/New_York,768,110,ORD,ATL,0
6,9,5,DL,404.0,America/New_York,America/New_York,200,117,ATL,MCO,1
5,24,3,DL,692.0,America/New_York,America/New_York,799,202,Other,ATL,1
7,2,7,DL,481.0,America/New_York,America/New_York,845,110,Other,ATL,1
5,24,3,DL,666.0,America/New_York,America/New_York,1621,301,Other,ATL,1
10,9,1,WN,425.0,America/Chicago,America/New_York,1242,83,Other,ATL,1
12,26,2,DL,821.0,America/New_York,America/Chicago,1225,206,ATL,Other,1
11,17,5,DL,666.0,America/New_York,America/New_York,1025,102,Other,ATL,0
10,20,5,DL,954.0,America/New_York,America/Chicago,1540,110,ATL,Other,0
5,31,3,DL,448.0,America/New_York,America/Chicago,1153,73,ATL,Other,0
6,1,4,WN,153.0,America/New_York,America/New_York,901,41,ATL,Other,0
11,11,6,DL,874.0,America/Chicago,America/New_York,1268,103,Other,ATL,0
12,22,5,WN,432.0,America/Indiana/Indianapolis,America/New_York,878,120,Other,ATL,1
2,20,2,OO,143.0,America/New_York,America/New_York,1131,68,ATL,Other,1
9,20,3,DL,666.0,America/New_York,America/New_York,956,98,ATL,Other,0
10,29,7,NK,689.0,America/New_York,America/Chicago,797,115,ATL,Other,0
1,18,4,AA,731.0,America/New_York,America/Chicago,1478,131,ATL,DFW,0
11,10,5,DL,1946.0,America/Los_Angeles,America/New_York,1169,209,Other,ATL,0
8,14,1,DL,749.0,America/New_York,America/New_York,209,107,ATL,Other,0
12,23,6,DL,746.0,America/New_York,America/New_York,1143,168,Other,ATL,1
3,1,4,DL,240.0,America/Chicago,America/New_York,1012,65,Other,ATL,0
1,9,2,DL,404.0,America/New_York,America/New_York,790,80,ATL,MCO,0
1,6,6,DL,946.0,America/New_York,America/New_York,1480,165,ATL,BOS,1
2,1,4,DL,1747.0,America/Los_Angeles,America/New_York,1042,203,Other,ATL,0
6,12,1,DL,581.0,America/New_York,America/New_York,736,96,FLL,ATL,0
4,27,5,OO,143.0,America/New_York,America/New_York,1056,46,Other,ATL,0
3,10,6,DL,432.0,America/Indiana/Indianapolis,America/New_York,1230,93,Other,ATL,1
4,3,2,F9,404.0,America/New_York,America/New_York,114,92,ATL,MCO,0
1,29,1,OO,503.0,America/New_York,America/Chicago,1391,115,ATL,Other,0
8,18,5,WN,1587.0,America/New_York,America/Phoenix,1092,226,ATL,Other,0
10,21,6,DL,332.0,America/New_York,America/Chicago,998,71,ATL,Other,0
9,5,2,DL,1919.0,America/New_York,America/Los_Angeles,336,329,ATL,Other,1
11,9,4,DL,859.0,America/New_York,America/New_York,1244,165,Other,ATL,1
6,23,5,DL,859.0,America/New_York,America/New_York,1468,122,ATL,Other,0
5,30,2,DL,516.0,America/New_York,America/New_York,882,123,Other,ATL,1
1,25,4,9E,694.0,America/Chicago,America/New_York,1463,89,Other,ATL,0
11,2,4,DL,563.0,America/New_York,America/Chicago,95,88,ATL,Other,0
3,25,7,DL,1590.0,America/New_York,America/Denver,1613,231,ATL,Other,0
5,18,4,DL,674.0,America/Chicago,America/New_York,1326,102,Other,ATL,0
2,8,4,DL,594.0,America/Detroit,America/New_York,1175,136,Other,ATL,0
5,10,3,DL,760.0,America/New_York,America/New_York,860,127,ATL,Other,0
4,10,2,DL,696.0,America/New_York,America/Chicago,175,150,ATL,Other,1
8,13,7,DL,547.0,America/New_York,America/New_York,1104,118,Other,ATL,1
4,27,5,DL,545.0,America/New_York,America/New_York,1149,86,Other,ATL,0
9,24,7,DL,306.0,America/New_York,America/New_York,1321,59,Other,ATL,0
2,16,5,DL,528.0,America/New_York,America/New_York,1433,101,Other,ATL,0
3,29,4,DL,1269.0,America/Denver,America/New_York,1319,165,Other,ATL,0
3,28,3,DL,404.0,America/New_York,America/New_York,788,77,ATL,MCO,0
4,12,4,DL,645.0,America/New_York,America/Detroit,193,105,ATL,Other,0
3,26,1,DL,516.0,America/New_York,America/New_York,942,121,Other,ATL,1
5,11,4,DL,666.0,America/New_York,America/New_York,111,91,ATL,Other,0
10,9,1,DL,760.0,America/New_York,America/New_York,1155,166,Other,ATL,1
1,4,4,DL,2139.0,America/Los_Angeles,America/New_York,1479,275,Other,ATL,1
6,25,7,DL,594.0,America/New_York,America/New_York,911,94,ATL,Other,0
3,11,7,DL,432.0,America/New_York,America/Indiana/Indianapolis,856,76,ATL,Other,0
2,10,6,AA,226.0,America/New_York,America/New_York,1306,140,Other,ATL,1
2,21,3,WN,515.0,America/New_York,America/New_York,1014,88,ATL,Other,0
3,10,6,DL,547.0,America/New_York,America/New_York,1353,84,Other,ATL,0
11,15,3,DL,692.0,America/New_York,America/Chicago,130,105,ATL,Other,0
6,18,7,DL,746.0,America/New_York,America/New_York,1413,146,ATL,Other,1
6,22,4,DL,341.0,America/Chicago,America/New_York,1072,63,Other,ATL,0
11,12,7,WN,554.0,America/New_York,America/New_York,1416,94,Other,ATL,0
11,8,3,DL,425.0,America/New_York,America/Chicago,1119,87,ATL,Other,0
1,6,6,DL,240.0,America/Chicago,America/New_York,1119,40,Other,ATL,0
2,18,7,OO,143.0,America/New_York,America/New_York,244,46,ATL,Other,0
1,17,3,DL,404.0,America/New_York,America/New_York,1741,389,ATL,MCO,1
9,9,6,EV,164.0,America/New_York,America/New_York,1229,38,Other,ATL,0
1,1,1,9E,147.0,America/New_York,America/Chicago,1231,35,ATL,Other,0
12,15,5,OO,508.0,America/New_York,America/Indiana/Indianapolis,224,98,ATL,Other,0
5,12,5,DL,214.0,America/New_York,America/Chicago,1499,92,ATL,Other,1
11,11,6,DL,577.0,America/New_York,America/New_York,1183,115,Other,ATL,1
6,7,3,DL,526.0,America/New_York,America/New_York,1520,83,ATL,Other,0
2,21,3,DL,1892.0,America/Los_Angeles,America/New_York,1117,256,Other,ATL,1
5,2,2,DL,332.0,America/New_York,America/Chicago,1313,64,ATL,Other,0
10,16,1,DL,645.0,America/New_York,America/Detroit,1335,163,ATL,Other,1
11,11,6,OO,508.0,America/New_York,America/Indiana/Indianapolis,1057,106,ATL,Other,0
8,11,5,AA,226.0,America/New_York,America/New_York,1524,99,Other,ATL,1
11,6,1,DL,259.0,America/New_York,America/New_York,1126,59,Other,ATL,0
2,1,4,DL,226.0,America/New_York,America/New_York,825,76,ATL,CLT,0
3,12,1,DL,192.0,America/New_York,America/New_York,1285,65,ATL,Other,1
12,31,7,DL,674.0,America/New_York,America/Chicago,287,111,ATL,Other,0
5,17,3,DL,447.0,America/New_York,America/New_York,161,76,ATL,Other,0
3,30,5,DL,341.0,America/New_York,America/Chicago,1210,75,ATL,Other,0
7,4,2,OO,164.0,America/New_York,America/New_York,1251,66,Other,ATL,0
12,3,7,DL,453.0,America/New_York,America/Chicago,234,72,ATL,Other,0
11,29,3,OO,241.0,America/Chicago,America/New_York,1031,66,Other,ATL,0
3,22,4,F9,1547.0,America/New_York,America/Puerto_Rico,1250,267,ATL,Other,1
9,10,7,DL,481.0,America/New_York,America/New_York,792,132,Other,ATL,1
8,4,5,WN,515.0,America/New_York,America/New_York,1285,205,Other,ATL,1
4,2,1,DL,594.0,America/New_York,America/New_York,1356,203,Other,ATL,1
2,26,1,DL,859.0,America/New_York,America/New_York,1383,157,Other,ATL,0
7,23,7,DL,689.0,America/Chicago,America/New_York,1074,106,Other,ATL,0
9,13,3,DL,545.0,America/New_York,America/New_York,863,131,Other,ATL,1
11,10,5,DL,321.0,America/New_York,America/Kentucky/Louisville,184,52,ATL,Other,0
11,22,3,DL,591.0,America/Chicago,America/New_York,143,103,Other,ATL,0
11,5,7,DL,270.0,America/New_York,America/New_York,1451,48,Other,ATL,0
12,31,7,DL,1547.0,America/Puerto_Rico,America/New_York,1665,367,Other,ATL,1
5,1,1,EV,551.0,America/New_York,America/Chicago,1370,121,ATL,Other,1
7,20,4,AA,666.0,America/New_York,America/New_York,989,154,ATL,Other,1
9,17,7,WN,425.0,America/Chicago,America/New_York,850,77,Other,ATL,0
1,22,1,DL,134.0,America/New_York,America/Chicago,1194,34,ATL,Other,0
5,4,4,DL,1599.0,America/St_Thomas,America/New_York,1279,227,Other,ATL,0
3,10,6,DL,874.0,America/Chicago,America/New_York,128,112,Other,ATL,0
1,20,6,DL,853.0,America/New_York,America/New_York,1043,121,ATL,Other,0
1,8,1,DL,304.0,America/New_York,America/New_York,1449,88,Other,ATL,0
5,15,1,DL,356.0,America/New_York,America/New_York,788,101,Other,ATL,1
2,16,5,DL,547.0,America/New_York,America/New_York,143,93,ATL,Other,0
3,16,5,DL,214.0,America/New_York,America/New_York,111,50,ATL,SAV,0
4,10,2,9E,331.0,America/New_York,America/New_York,1124,63,ATL,Other,0
2,3,6,DL,304.0,America/New_York,America/New_York,1446,52,ATL,Other,0
3,6,2,DL,1747.0,America/New_York,America/Los_Angeles,1195,292,ATL,Other,1
1,22,1,DL,152.0,America/New_York,America/New_York,368,86,ATL,Other,1
7,22,6,WN,591.0,America/Chicago,America/New_York,1277,165,Other,ATL,1
4,27,5,DL,547.0,America/New_York,America/New_York,764,83,ATL,Other,0
9,22,5,DL,762.0,America/New_York,America/New_York,704,108,LGA,ATL,0
1,25,4,AA,731.0,America/New_York,America/Chicago,1508,159,ATL,DFW,0
4,14,6,DL,1747.0,America/Los_Angeles,America/New_York,1410,225,Other,ATL,0
1,19,5,WN,696.0,America/New_York,America/Chicago,1192,113,ATL,Other,0
7,10,1,DL,554.0,America/New_York,America/New_York,850,101,Other,ATL,0
12,25,1,DL,859.0,America/New_York,America/New_York,1037,345,Other,ATL,1
4,26,4,DL,271.0,America/New_York,America/Chicago,1472,63,ATL,Other,0
3,1,4,DL,134.0,America/Chicago,America/New_York,981,51,Other,ATL,0
2,17,6,DL,317.0,America/New_York,America/New_York,994,52,ATL,Other,0
2,12,1,OO,606.0,America/Chicago,America/New_York,279,92,ORD,ATL,0
1,29,1,DL,134.0,America/Chicago,America/New_York,83,73,Other,ATL,0
7,31,1,UA,746.0,America/New_York,America/New_York,777,99,Other,ATL,0
6,1,4,WN,591.0,America/New_York,America/Chicago,951,113,ATL,Other,0
9,20,3,DL,666.0,America/New_York,America/New_York,1181,70,Other,ATL,0
12,23,6,AA,1947.0,America/Los_Angeles,America/New_York,838,305,Other,ATL,1
3,10,6,DL,1747.0,America/Los_Angeles,America/New_York,1425,170,Other,ATL,0
9,21,4,WN,581.0,America/New_York,America/New_York,956,96,ATL,FLL,0
1,24,3,DL,666.0,America/New_York,America/New_York,858,118,ATL,Other,0
4,2,1,WN,404.0,America/New_York,America/New_York,1564,128,MCO,ATL,1
8,9,3,DL,134.0,America/Chicago,America/New_York,785,88,Other,ATL,1
6,3,6,AA,731.0,America/New_York,America/Chicago,1329,126,ATL,DFW,0
12,1,5,DL,761.0,America/Chicago,America/New_York,134,115,Other,ATL,0
12,18,1,DL,594.0,America/New_York,America/Detroit,1116,116,ATL,Other,1
7,9,7,OO,83.0,America/New_York,America/New_York,1207,67,Other,ATL,1
5,5,5,AA,666.0,America/New_York,America/New_York,896,167,Other,ATL,1
2,4,7,DL,2116.0,America/Los_Angeles,America/New_York,1519,267,Other,ATL,0
4,3,2,WN,526.0,America/New_York,America/New_York,809,97,Other,ATL,0
4,29,7,DL,373.0,America/New_York,America/New_York,1296,68,ATL,Other,0
4,29,7,DL,545.0,America/New_York,America/New_York,754,97,Other,ATL,0
12,9,6,WN,447.0,America/New_York,America/New_York,1280,111,Other,ATL,1
7,25,2,OO,508.0,America/New_York,America/Indiana/Indianapolis,1184,107,ATL,Other,1
7,20,4,DL,1919.0,America/New_York,America/Los_Angeles,256,229,ATL,Other,0
7,3,1,AA,731.0,America/Chicago,America/New_York,1200,131,Other,ATL,0
7,10,1,DL,2182.0,America/New_York,America/Los_Angeles,1545,300,ATL,Other,0
10,5,4,DL,153.0,America/New_York,America/New_York,828,43,ATL,Other,0
9,5,2,DL,577.0,America/New_York,America/New_York,1282,132,ATL,Other,1
6,20,2,WN,270.0,America/New_York,America/New_York,106,67,Other,ATL,1
9,27,3,DL,645.0,America/New_York,America/Detroit,957,122,ATL,Other,1
3,19,1,NK,406.0,America/New_York,America/New_York,1047,123,Other,ATL,1
5,21,7,DL,373.0,America/New_York,America/New_York,759,85,Other,ATL,0
8,4,5,DL,721.0,America/New_York,America/Chicago,1354,130,ATL,Other,0
9,17,7,DL,696.0,America/New_York,America/Chicago,1529,129,ATL,Other,0
7,3,1,DL,762.0,America/New_York,America/New_York,750,111,ATL,LGA,0
11,15,3,DL,594.0,America/New_York,America/New_York,1350,113,Other,ATL,0
3,26,1,DL,1747.0,America/New_York,America/Los_Angeles,1328,257,ATL,Other,0
1,22,1,WN,554.0,America/New_York,America/New_York,868,111,Other,ATL,0
1,10,3,DL,760.0,America/New_York,America/New_York,1373,116,ATL,Other,0
8,6,7,DL,666.0,America/New_York,America/New_York,890,127,Other,ATL,0
